nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	
Nuniverse	Rp	Porb	Mp	ep	ip	Omegap	omegap	thetap	Abond	AgeomVIS	AgeomMIR	z	ap	rp	AngSep	maxAngSep	Fp	fp	Tp	Nstar	Rs	Ms	Ts	Ds	Stype	RA	Dec	lGal	bGal	
8	1.36471	24.53622	2.39038	0.00000	1.10280	3.00601	4.21811	1.96202	0.40013	0.57048	0.05846	1.35341	0.09331	0.09331	0.00555	0.00557	0.56430	0.36556	212.29781	1594	0.24300	0.18000	3100.00000	16.75443	M	229.94106	4.65956	7.15060	48.13403	
8	1.30160	53.34391	1.64560	0.00000	1.10280	5.03823	0.12910	3.45051	0.32055	0.20083	0.06198	1.35341	0.15660	0.15660	0.00865	0.00935	0.20036	0.53067	169.06160	1594	0.24300	0.18000	3100.00000	16.75443	M	229.94106	4.65956	7.15060	48.13403	
8	0.86030	74.01767	0.48401	0.00000	1.10280	6.20749	5.17467	0.37549	0.03068	0.09033	0.02274	1.35341	0.19481	0.19481	0.00933	0.01163	0.12946	0.67556	165.65550	1594	0.24300	0.18000	3100.00000	16.75443	M	229.94106	4.65956	7.15060	48.13403	
9	1.19563	130.76654	1.78795	0.00000	2.25387	0.88945	5.00067	4.07733	0.74857	0.20084	0.00424	4.39708	0.28470	0.28470	0.01639	0.01699	0.06062	0.19763	97.79241	1594	0.24300	0.18000	3100.00000	16.75443	M	229.94106	4.65956	7.15060	48.13403	
9	0.80595	204.35080	0.30667	0.00000	2.25387	1.65336	0.69004	0.30399	0.09424	0.33102	0.03083	4.39708	0.38339	0.38339	0.01739	0.02288	0.03343	0.06325	116.09889	1594	0.24300	0.18000	3100.00000	16.75443	M	229.94106	4.65956	7.15060	48.13403	
0	0.98993	3.54763	1.04267	0.00000	2.18078	0.95949	4.92023	0.62783	0.73008	0.51191	0.09201	1.05221	0.02571	0.02571	0.00112	0.00134	7.43594	0.64261	331.28044	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
1	1.90738	26.27114	4.01483	0.00000	1.71942	0.27197	3.41848	3.72609	0.38665	0.09851	0.01107	10.36591	0.09766	0.09766	0.00337	0.00510	0.51517	0.03791	208.67413	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
1	1.77632	442.88585	1.78795	0.00000	1.71942	2.78067	1.51983	3.79086	0.08301	0.02079	0.09233	10.36591	0.64208	0.64208	0.01934	0.03355	0.01192	0.84086	89.98996	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
2	1.77718	117.65109	6.88456	0.00000	1.68687	0.28255	3.84040	3.17083	0.26635	0.26712	0.01677	1.55475	0.26533	0.26533	0.01040	0.01386	0.06979	0.06032	132.39602	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
3	1.22558	2.10339	2.44048	0.00000	2.07752	3.79875	5.80232	5.06520	0.29924	0.13727	0.09221	3.77809	0.01814	0.01814	0.00047	0.00095	14.92890	0.88181	500.55560	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
3	1.12149	4.16278	1.51458	0.00000	2.07752	3.20735	4.60071	3.12729	0.57110	0.48823	0.09120	3.77809	0.02860	0.02860	0.00074	0.00149	6.00818	0.01459	352.63672	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
3	1.66634	148.46317	2.34131	0.00000	2.07752	5.13443	1.05722	0.75750	0.01157	0.47535	0.06010	3.77809	0.30984	0.30984	0.00857	0.01619	0.05118	0.01784	131.99708	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
3	0.51512	327.59962	0.05152	0.00000	2.07752	5.64820	4.09134	1.01844	0.15444	0.54031	0.07626	3.77809	0.52516	0.52516	0.01624	0.02744	0.01782	0.83206	97.50758	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
4	0.69974	3.59298	0.18259	0.00000	2.30605	0.85953	0.49491	0.62745	0.03752	0.10999	0.09627	0.95908	0.02592	0.02592	0.00101	0.00135	7.31107	0.05833	453.31210	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
4	1.49193	8.14140	6.07894	0.00000	2.30605	4.20320	2.46574	4.08396	0.58683	0.07760	0.08422	0.95908	0.04472	0.04472	0.00229	0.00234	2.45653	0.22674	279.36232	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
4	1.98068	59.19819	6.88456	0.00000	2.30605	3.35592	1.59422	4.92257	0.78385	0.27582	0.03311	0.95908	0.16785	0.16785	0.00864	0.00877	0.17439	0.23717	122.63726	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
4	0.72615	303.30178	0.34018	0.00000	2.30605	3.52855	5.79178	5.37550	0.63990	0.07433	0.09028	0.95908	0.49886	0.49886	0.01779	0.02607	0.01974	0.77327	80.81900	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
5	1.22660	1.84784	2.76391	0.00000	2.29118	3.76960	2.87765	2.85583	0.45965	0.25802	0.00202	0.37143	0.01664	0.01664	0.00080	0.00087	17.74336	0.53950	489.75880	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
5	0.91981	28.14684	4.18489	0.00000	2.29118	5.23948	2.07180	5.00021	0.74510	0.49351	0.08406	0.37143	0.10225	0.10225	0.00452	0.00534	0.46991	0.09812	163.73789	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
5	0.61206	455.28693	0.15150	0.00000	2.29118	2.33658	1.44336	4.11077	0.65345	0.25286	0.01498	0.37143	0.65401	0.65401	0.02958	0.03417	0.01149	0.60944	69.91133	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
6	2.39085	4.43089	3.77263	0.00000	1.73469	3.48197	2.06627	5.10240	0.07712	0.46018	0.09936	0.09450	0.02981	0.02981	0.00101	0.00156	5.52840	0.03486	418.30208	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
6	0.62477	152.94725	0.21555	0.00000	1.73469	2.26120	3.92869	5.66342	0.25801	0.14857	0.00265	0.09450	0.31605	0.31605	0.01629	0.01651	0.04919	0.40478	121.65212	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
6	2.65865	292.50829	14.22840	0.00000	1.73469	4.73630	3.87686	5.77410	0.04355	0.42604	0.06927	0.09450	0.48695	0.48695	0.02481	0.02544	0.02072	0.43676	104.42889	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
7	0.78967	7.01307	0.51508	0.00000	0.19903	0.25266	0.20513	5.09289	0.03423	0.43764	0.03672	273.61829	0.04049	0.04049	0.00209	0.00212	2.99716	0.40503	363.03634	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
7	0.68010	25.12411	0.27079	0.00000	0.19903	1.43007	2.46075	0.66226	0.49880	0.26977	0.04574	273.61829	0.09480	0.09480	0.00495	0.00495	0.54676	0.31648	201.37543	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
7	1.54594	52.60735	3.47225	0.00000	0.19903	2.54640	4.76310	5.78832	0.65548	0.09090	0.01270	273.61829	0.15515	0.15515	0.00798	0.00811	0.20411	0.41266	143.32543	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
7	0.81317	268.16723	0.25445	0.00000	0.19903	5.66781	3.68631	6.08452	0.72193	0.45251	0.06930	273.61829	0.45955	0.45955	0.02396	0.02401	0.02327	0.35256	78.93489	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
8	3.23703	0.70229	10.86556	0.00000	0.29027	1.65814	0.92602	5.56385	0.27182	0.03104	0.04133	0.84506	0.00873	0.00873	0.00046	0.00046	64.45108	0.28949	728.48562	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
8	0.69668	4.08291	0.41860	0.00000	0.29027	2.32043	4.25943	3.23588	0.38724	0.33447	0.04111	0.84506	0.02823	0.02823	0.00142	0.00148	6.16539	0.19581	388.03046	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
8	1.03602	8.02173	2.39038	0.00000	0.29027	0.84504	5.20541	1.70593	0.65728	0.35604	0.03954	0.84506	0.04428	0.04428	0.00228	0.00231	2.50551	0.23873	267.92490	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
8	0.99235	40.79485	0.77989	0.00000	0.29027	5.76861	4.72659	5.49547	0.52531	0.19518	0.07410	0.84506	0.13096	0.13096	0.00670	0.00684	0.28649	0.42740	169.01883	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
8	1.19360	279.98912	3.00300	0.00000	0.29027	6.08799	4.90748	5.92632	0.64656	0.14604	0.04112	0.84506	0.47296	0.47296	0.02371	0.02471	0.02197	0.47234	82.61638	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
8	0.74139	474.64866	0.30038	0.00000	0.29027	3.17088	1.31622	0.51031	0.05770	0.11289	0.02751	0.84506	0.67242	0.67242	0.03376	0.03514	0.01087	0.19214	88.53682	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
9	0.70821	262.17240	0.57137	0.00000	1.55718	2.87384	4.39613	0.39799	0.46482	0.15478	0.01996	0.00062	0.45267	0.45267	0.00196	0.02365	0.02398	0.99663	93.67652	1595	0.24300	0.18000	3100.00000	19.13773	M	239.45109	9.01947	19.60594	42.49429	
0	2.40791	26.83089	2.82183	0.00000	0.68705	3.73729	4.51770	3.36614	0.26204	0.44210	0.04759	6.00453	0.09904	0.09904	0.00413	0.00534	0.50089	0.06775	217.01855	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
0	0.78597	88.47857	0.41860	0.00000	0.68705	2.26169	0.01594	3.12467	0.29842	0.34603	0.06455	6.00453	0.21943	0.21943	0.01182	0.01182	0.10205	0.31800	143.97047	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
1	0.91992	3.81747	0.84736	0.00000	0.77285	3.28830	2.87498	1.33035	0.25666	0.41092	0.03547	2.09049	0.02699	0.02699	0.00115	0.00145	6.74351	0.68485	416.45830	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
1	0.51946	54.72638	0.08653	0.00000	0.77285	6.06374	3.47005	1.97190	0.49712	0.52638	0.04526	2.09049	0.15929	0.15929	0.00733	0.00858	0.19364	0.62272	155.47790	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
2	3.06235	9.31816	7.17616	0.00000	1.59488	3.57157	2.13169	6.19305	0.70998	0.32290	0.01409	1.20810	0.04893	0.04893	0.00120	0.00264	2.05186	0.01086	244.45454	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
2	5.97378	101.56460	9.39715	0.00000	1.59488	3.57451	0.82510	2.48404	0.17236	0.40542	0.03503	1.20810	0.24056	0.24056	0.01278	0.01296	0.08490	0.40610	143.30011	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
2	1.12776	295.06393	1.13287	0.00000	1.59488	4.66941	3.99368	1.36859	0.37811	0.11706	0.09696	1.20810	0.48979	0.48979	0.01598	0.02639	0.02048	0.82388	93.50260	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
4	0.54311	0.85252	0.07964	0.00000	1.64698	0.33608	3.56441	4.67529	0.40023	0.12915	0.06358	138.00359	0.00994	0.00994	0.00020	0.00054	49.77128	0.00633	650.57186	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
4	1.60899	5.18042	3.13020	0.00000	1.64698	1.20621	4.30650	6.08851	0.06123	0.40996	0.07989	138.00359	0.03309	0.03309	0.00101	0.00178	4.48849	0.84525	398.76659	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
4	1.98679	27.08657	3.19580	0.00000	1.64698	5.11742	3.18575	2.36959	0.53311	0.25844	0.03135	138.00359	0.09967	0.09967	0.00402	0.00537	0.49459	0.72300	192.93870	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
4	0.80722	282.82330	0.41000	0.00000	1.64698	2.12342	4.87117	2.98242	0.38277	0.43978	0.02725	138.00359	0.47614	0.47614	0.00195	0.02566	0.02167	0.00005	94.65444	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
4	0.53103	396.80809	0.12833	0.00000	1.64698	5.96934	3.06727	1.95268	0.75461	0.36005	0.06939	138.00359	0.59674	0.59674	0.01001	0.03216	0.01380	0.95364	67.13831	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
5	0.70823	28.06645	0.36961	0.00000	2.56205	1.65091	3.75362	6.20346	0.26752	0.05219	0.08306	10.18877	0.10206	0.10206	0.00528	0.00550	0.47171	0.46965	213.38792	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
5	1.11589	133.81819	3.40098	0.00000	2.56205	4.14559	3.87958	2.23723	0.02518	0.41079	0.06700	10.18877	0.28912	0.28912	0.01552	0.01558	0.05878	0.36497	136.17376	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
5	4.56590	341.65138	31.29396	0.00000	2.56205	1.49512	4.29804	2.84509	0.36775	0.34281	0.02968	10.18877	0.54007	0.54007	0.02648	0.02910	0.01685	0.13863	89.41178	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
6	1.72276	1.46209	8.83023	0.00000	1.07242	1.83272	4.73290	5.97411	0.75607	0.25131	0.01185	0.61169	0.01424	0.01424	0.00041	0.00077	24.24489	0.86104	434.03672	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
6	1.01680	19.74664	2.82183	0.00000	1.07242	4.00732	5.67669	2.13594	0.11103	0.50174	0.02568	0.61169	0.08073	0.08073	0.00209	0.00435	0.75381	0.01293	251.82056	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
6	0.53922	159.66178	0.16805	0.00000	1.07242	1.03756	1.31406	3.92840	0.69986	0.10025	0.01002	0.61169	0.32523	0.32523	0.01144	0.01753	0.04645	0.79404	95.63851	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
6	1.48153	213.53746	1.86368	0.00000	1.07242	5.40085	3.77463	4.42648	0.25471	0.52853	0.03722	0.61169	0.39480	0.39480	0.01199	0.02128	0.03152	0.02198	108.96578	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
6	1.29294	381.08807	3.00300	0.00000	1.07242	3.73420	0.02259	5.27093	0.34580	0.10456	0.09976	0.61169	0.58087	0.58087	0.02125	0.03130	0.01456	0.77587	86.95329	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
7	1.58344	41.25523	2.02490	0.00000	0.93518	5.77192	6.24713	0.65790	0.42432	0.44908	0.00040	218.35338	0.13194	0.13194	0.00628	0.00711	0.28224	0.11958	176.70631	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
7	0.55028	158.43712	0.13377	0.00000	0.93518	6.17398	6.05174	4.22804	0.27949	0.03125	0.05371	218.35338	0.32357	0.32357	0.01385	0.01744	0.04693	0.68264	119.35055	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
8	2.60256	4.24532	13.09556	0.00000	2.64111	1.54392	2.92284	6.13714	0.27761	0.34692	0.08637	138.69091	0.02897	0.02897	0.00154	0.00156	5.85294	0.23739	399.10784	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
8	1.13546	22.08992	1.02127	0.00000	2.64111	3.86198	4.75600	3.29103	0.21716	0.55094	0.09176	138.69091	0.08700	0.08700	0.00414	0.00469	0.64913	0.11884	234.99229	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
8	0.79237	62.73611	0.44547	0.00000	2.64111	2.24923	3.18283	4.81141	0.52448	0.17208	0.01061	138.69091	0.17448	0.17448	0.00827	0.00940	0.16140	0.11740	146.49426	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
9	0.51869	2.11741	0.05152	0.00000	1.52965	4.08932	3.34294	3.83080	0.57186	0.47104	0.02164	2.18038	0.01822	0.01822	0.00062	0.00098	14.79727	0.03202	441.56545	1596	0.24300	0.18000	3100.00000	18.55659	M	283.57133	10.96923	43.03481	4.35353	
0	0.50743	31.16774	0.11332	0.00000	1.05633	2.52759	1.72536	5.21129	0.59433	0.59803	0.08189	120.85743	0.14282	0.14282	0.00645	0.00760	1.02373	0.09941	223.43107	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
1	0.73631	331.76435	0.21112	0.00000	0.87023	1.12685	3.59299	4.87814	0.13304	0.21325	0.01071	0.82395	0.69110	0.69110	0.02876	0.03678	0.04372	0.07073	122.80761	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
2	0.51893	146.03278	0.06082	0.00000	0.67249	3.18540	2.72783	3.52322	0.63321	0.03436	0.00348	5.05098	0.39991	0.39991	0.02128	0.02128	0.13057	0.32838	130.20327	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
3	1.67117	4.33412	2.39038	0.00000	1.84922	3.90323	3.86768	4.51980	0.64758	0.33548	0.05265	5.05084	0.03833	0.03833	0.00114	0.00204	14.20994	0.02162	416.35672	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
3	1.77097	14.55640	3.77263	0.00000	1.84922	5.59527	1.24220	1.53794	0.40826	0.51793	0.01202	5.05084	0.08597	0.08597	0.00430	0.00458	2.82524	0.16689	316.48291	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
3	0.57517	35.32507	0.13102	0.00000	1.84922	5.64130	1.82890	3.62881	0.53861	0.20555	0.02532	5.05084	0.15526	0.15526	0.00585	0.00826	0.86633	0.75501	221.30546	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
3	1.19361	147.47652	1.71530	0.00000	1.84922	6.25836	0.66703	1.52998	0.65764	0.10594	0.02105	5.05084	0.40254	0.40254	0.01343	0.02142	0.12887	0.03153	127.56032	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
4	0.64560	9.84443	0.28226	0.00000	0.78624	1.41851	1.97772	3.01625	0.31763	0.46748	0.07913	3.68634	0.06624	0.06624	0.00259	0.00353	4.75926	0.73512	373.63218	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
4	1.14013	192.05144	2.34131	0.00000	0.78624	5.20853	1.12776	5.97852	0.74484	0.38134	0.08404	3.68634	0.48003	0.48003	0.02184	0.02555	0.09062	0.10275	108.53414	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
6	0.55735	0.64718	0.12570	0.00000	0.73225	2.07171	1.58234	5.64315	0.76183	0.45056	0.05687	1.93148	0.01079	0.01079	0.00048	0.00057	179.37406	0.09571	711.57006	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
6	0.53132	1.32829	0.11812	0.00000	0.73225	1.85124	2.70565	2.12094	0.13061	0.16564	0.03747	1.93148	0.01743	0.01743	0.00069	0.00093	68.77066	0.72363	773.94220	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
6	1.34641	4.83164	2.76391	0.00000	0.73225	2.38748	2.17249	2.84200	0.03686	0.46429	0.06340	1.93148	0.04121	0.04121	0.00169	0.00219	12.29327	0.70482	516.28938	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
6	1.45532	326.89840	10.42404	0.00000	0.73225	4.71139	5.86032	0.12147	0.65219	0.43557	0.06933	1.93148	0.68433	0.68433	0.03570	0.03642	0.04459	0.42383	98.22026	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
7	2.46817	1.36203	9.79517	0.00000	2.25957	2.84419	5.66739	1.95913	0.31694	0.07782	0.08286	2.68526	0.01772	0.01772	0.00062	0.00094	66.50835	0.03751	722.58385	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
7	2.47289	7.60587	3.00300	0.00000	2.25957	3.25133	2.78906	4.90749	0.41692	0.19458	0.08366	2.68526	0.05577	0.05577	0.00192	0.00297	6.71318	0.03517	391.48785	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
7	0.83785	10.01766	0.67450	0.00000	2.25957	0.13603	5.53302	5.44127	0.74813	0.41518	0.03607	2.68526	0.06701	0.06701	0.00227	0.00357	4.64985	0.80495	289.53876	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
7	1.09915	431.49524	2.59716	0.00000	2.25957	1.11902	4.53170	4.97828	0.51863	0.09909	0.09738	2.68526	0.82346	0.82346	0.04373	0.04382	0.03080	0.35185	97.11735	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
8	1.56109	9.32890	4.64220	0.00000	2.16751	1.96020	2.80679	1.80844	0.38332	0.21760	0.07865	1.19255	0.06391	0.06391	0.00193	0.00340	5.11313	0.84578	370.88644	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
8	0.62935	15.12638	0.18642	0.00000	2.16751	3.28659	2.14082	2.21129	0.33609	0.05039	0.03805	1.19255	0.08820	0.08820	0.00297	0.00469	2.68419	0.80668	321.57691	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
8	1.47306	24.43581	4.01483	0.00000	2.16751	3.34402	2.73936	1.84664	0.26296	0.01430	0.05153	1.19255	0.12143	0.12143	0.00369	0.00646	1.41609	0.84361	281.31935	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
8	2.73770	53.50820	9.39715	0.00000	2.16751	1.33294	0.54463	3.53557	0.07496	0.09804	0.07513	1.19255	0.20477	0.20477	0.00812	0.01090	0.49800	0.72592	229.29905	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
8	0.58760	481.56558	0.13657	0.00000	2.16751	1.46077	4.14593	3.24723	0.02965	0.56412	0.00598	1.19255	0.88599	0.88599	0.03167	0.04715	0.02660	0.04012	111.56195	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
9	1.49709	6.61813	5.71221	0.00000	2.23709	3.06872	5.66493	2.22522	0.33973	0.22586	0.07905	19.38249	0.05083	0.05083	0.00167	0.00271	8.08128	0.03012	423.01404	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
9	0.51783	369.46034	0.09402	0.00000	2.23709	2.79798	1.86773	5.22936	0.43417	0.35533	0.05804	19.38249	0.74251	0.74251	0.03243	0.03952	0.03788	0.08612	106.49239	1597	0.39300	0.40000	3500.00000	18.78986	M	90.44038	13.08375	195.59301	-4.77307	
