pl_name,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,sy_refname,sy_dist,sy_disterr1,sy_disterr2,AngSep,Rp_m,Rs_m,B_planet,B_star,Fp,fp,flux_ratio_value_best,luminosity_s,distance_s,radius_p,Rp,Porb,Mp,ep,ecc_p,ip,inc_p,Omegap,large_omega_p,omegap,small_omega_p,thetap,Abond,AgeomVIS,AgeomMIR,ap,rp,maxAngSep,Tp,Msun,Nuniverse,Nstar,ra,dec,name_s,id,radius_s,p_orb,semimajor_p,temp_s,temp_p,mass_p,detected,detected_best,detected_worst,maxangsep,z,stype,habitable,run,Star,radius_bin
COCONUTS-2 b,0,1,1,Imaging,2021,NASA Infrared Telescope Facility (IRTF),Published Confirmed,0,<a refstr=ZHANG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJ...916L..11Z/abstract target=ref>Zhang et al. 2021</a>,402000000.0,470000000.0,-100000000.0,0.0,7506.0,5205.0,-2060.0,0.0,12.44196858,0.33626942,-0.33626942,0.0,2002.3189641,476.7426105,-603.8739733,0.0,,,,,434.0,9.0,-9.0,0.0,<a refstr=ZHANG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJ...916L..11Z/abstract target=ref>Zhang et al. 2021</a>,M3 V,3406.0,69.0,-69.0,0.0,0.388,0.011,-0.011,0.0,0.37,0.02,-0.02,0.0,-1.732,0.011,-0.011,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.8864,0.0041,-0.0042,142216443.45238096,79356119.800098,269931600.0,10989713.360421881,214272192.44771698,0.004432757186558271,0.004432757186558271,0.004432757186558271,0.018535316234148114,10.8864,12.44196858,12.44196858,402000000.0,2002.3189641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142216443.45238096,0.3,0.3,0.3,7506.0,7506.0,142216443.45238096,434.0,0.37,1,1,0.0,0.0,<a refstr=ZHANG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJ...916L..11Z/abstract target=ref>Zhang et al. 2021</a>,10,0.388,402000000.0,7506.0,3406.0,434.0,2002.3189641,True,True,True,142216443.45238096,0.1,M,False,0,<__main__.Star object at 0x17f7f0610>,
COCONUTS-2 b,1,1,1,Imaging,2021,NASA Infrared Telescope Facility (IRTF),Published Confirmed,0,<a refstr=ZHANG_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241010939Z/abstract target=ref>Zhang et al. 2024</a>,,,,,,,,,12.44196858,0.33626942,-0.44835923,0.0,2542.627256,635.656814,-635.656814,0.0,,,,,,,,,<a refstr=ZHANG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJ...916L..11Z/abstract target=ref>Zhang et al. 2021</a>,M3 V,3406.0,69.0,-69.0,0.0,0.388,0.011,-0.011,0.0,0.37,0.02,-0.02,0.0,-1.732,0.011,-0.011,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.8864,0.0041,-0.0042,,79356119.800098,269931600.0,,214272192.44771698,,,,0.018535316234148114,10.8864,12.44196858,12.44196858,,2542.627256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,,0.37,1,1,0.0,0.0,<a refstr=ZHANG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJ...916L..11Z/abstract target=ref>Zhang et al. 2021</a>,11,0.388,,,3406.0,,2542.627256,True,True,True,,0.1,M,False,0,<__main__.Star object at 0x17f7f07f0>,
CoRoT-12 b,0,1,1,Transit,2010,CoRoT,Published Confirmed,0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,2.82805268,6.5e-07,-6.5e-07,0.0,0.0392,0.0013,-0.0013,0.0,15.064896,0.829466,-0.795839,0.0,277.46559,25.74423,-24.79074,0.0,,,,,1417.0,20.0,-20.0,0.0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,,,,,,1.049,0.049,-0.047,0.0,1.0,0.1,-0.1,0.0,0.07,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1126.37,55.745,-55.745,7.1784475793922065,96085413.1776,729789300.0,75162074.55490401,,,,,1.1748975549395295,1126.37,15.064896,15.064896,2.82805268,277.46559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1784475793922065,0.3,0.3,0.3,0.0392,0.0392,7.1784475793922065,1417.0,1.0,1,1,0.0,0.0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,12,1.049,2.82805268,0.0392,,1417.0,277.46559,True,True,True,7.1784475793922065,0.1,G,False,0,<__main__.Star object at 0x17ea30670>,
CoRoT-18 b,0,1,1,Transit,2011,CoRoT,Published Confirmed,0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,1.90009,5e-07,-5e-07,0.0,0.0288,0.0008,-0.0008,0.0,12.845514,0.437151,-0.538032,0.0,1048.839,60.3877,-60.3877,0.0,,,,,1487.0,19.0,-19.0,0.0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,,,,,,0.883,0.025,-0.031,0.0,0.88,0.07,-0.07,0.0,-0.17,0.06,-0.06,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,764.889,27.614,-25.784,7.766397477281017,81929972.8434,614303100.0,79992452.95186672,,,,,0.6760829753919817,764.889,12.845514,12.845514,1.90009,1048.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.766397477281017,0.3,0.3,0.3,0.0288,0.0288,7.766397477281017,1487.0,0.88,1,1,0.0,0.0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,13,0.883,1.90009,0.0288,,1487.0,1048.839,True,True,True,7.766397477281017,0.1,G,False,0,<__main__.Star object at 0x17ea306d0>,
CoRoT-19 b,1,1,1,Transit,2011,CoRoT,Published Confirmed,0,<a refstr=GUENTHER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...537A.136G/abstract target=ref> Guenther et al. 2012 </a>,3.89713,2e-05,-2e-05,0.0,0.0518,0.0008,-0.0008,0.0,14.46,0.34,-0.34,0.0,352.78,19.07,-19.07,0.0,,,,,2000.0,150.0,-150.0,0.0,<a refstr=GUENTHER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...537A.136G/abstract target=ref> Guenther et al. 2012 </a>,F9 V,6090.0,70.0,-70.0,0.0,1.65,0.04,-0.04,0.0,1.21,0.05,-0.05,0.0,0.544,0.024,-0.026,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,790.663,26.737,-25.071,13.513376748374464,92227326.0,1147905000.0,115639091.97084306,403495527.3941209,0.0018500066381424353,0.0018500066381424353,0.0018500066381424353,3.499451670283573,790.663,14.46,14.46,3.89713,352.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.513376748374464,0.3,0.3,0.3,0.0518,0.0518,13.513376748374464,2000.0,1.21,1,1,0.0,0.0,<a refstr=GUENTHER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...537A.136G/abstract target=ref> Guenther et al. 2012 </a>,14,1.65,3.89713,0.0518,6090.0,2000.0,352.78,True,True,True,13.513376748374464,0.1,G,False,0,<__main__.Star object at 0x17ea30640>,
CoRoT-20 b,0,1,2,Transit,2011,CoRoT,Published Confirmed,0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,9.24318,9e-06,-9e-06,0.0,0.0891,0.0038,-0.0038,0.0,11.209,2.01762,-2.35389,0.0,1315.8162,114.4188,-95.349,0.0,,,,,1024.0,16.0,-16.0,0.0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,,,,,,1.16,0.15,-0.2,0.0,1.1,0.1,-0.1,0.0,0.17,0.18,-0.18,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,844.061,24.171,-22.883,21.773558427649185,71492122.89999999,807012000.0,48332328.060419865,,,,,1.4791083881682074,844.061,11.209,11.209,9.24318,1315.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.773558427649185,0.3,0.3,0.3,0.0891,0.0891,21.773558427649185,1024.0,1.1,1,1,0.0,0.0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,15,1.16,9.24318,0.0891,,1024.0,1315.8162,True,True,True,21.773558427649185,0.1,G,False,0,<__main__.Star object at 0x167e4e580>,
CoRoT-32 b,1,1,1,Transit,2018,CoRoT,Published Confirmed,0,<a refstr=BOUFLEUR_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.473..710B/abstract target=ref>Boufleur et al. 2018</a>,6.71837,1e-05,-1e-05,0.0,0.071,0.001,-0.001,0.0,6.38913,0.67254,-0.56045,0.0,47.6745,31.783,-31.783,0.0,132.26,36.74,-29.39,0.0,938.0,65.0,-52.0,0.0,<a refstr=BOUFLEUR_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.473..710B/abstract target=ref>Boufleur et al. 2018</a>,G0 VI,5970.0,100.0,-100.0,0.0,0.79,0.08,-0.09,0.0,1.08,0.08,-0.07,0.0,-0.1549,0.10914,-0.14613,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,576.683,10.436,-10.436,25.394913670075237,40750510.052999996,549603000.0,42563657.16745772,395026640.820409,0.0005923528187195803,0.0005923528187195803,0.0005923528187195803,0.700003159130897,576.683,6.38913,6.38913,6.71837,47.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.394913670075237,0.3,0.3,0.3,0.071,0.071,25.394913670075237,938.0,1.08,1,1,0.0,0.0,<a refstr=BOUFLEUR_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.473..710B/abstract target=ref>Boufleur et al. 2018</a>,16,0.79,6.71837,0.071,5970.0,938.0,47.6745,True,True,True,25.394913670075237,0.1,G,False,0,<__main__.Star object at 0x167e4e520>,
CoRoT-5 b,0,1,1,Transit,2009,CoRoT,Published Confirmed,0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,4.0379156,1.2e-06,-1.2e-06,0.0,0.0495,0.0012,-0.0012,0.0,14.078504,0.515614,-0.504405,0.0,145.88397,16.84499,-10.17056,0.0,,,,,1397.0,15.0,-15.0,0.0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,,,,,,1.115,0.035,-0.033,0.0,0.99,0.07,-0.07,0.0,0.18,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,882.472,25.62,-25.62,11.569905334106918,89794106.36240001,775705500.0,73784081.58545154,,,,,1.5135612484362082,882.472,14.078504,14.078504,4.0379156,145.88397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.569905334106918,0.3,0.3,0.3,0.0495,0.0495,11.569905334106918,1397.0,0.99,1,1,0.0,0.0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,17,1.115,4.0379156,0.0495,,1397.0,145.88397,True,True,True,11.569905334106918,0.1,G,False,0,<__main__.Star object at 0x17ea57df0>,
CoRoT-8 b,0,1,1,Transit,2010,CoRoT,Published Confirmed,0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,6.212445,7e-06,-7e-06,0.0,0.0636,0.0014,-0.0014,0.0,6.938371,0.179344,-0.190553,0.0,69.28694,10.80622,-10.80622,0.0,,,,,870.0,14.0,-14.0,0.0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,,,,,,0.802,0.014,-0.014,0.0,0.89,0.04,-0.04,0.0,-0.4,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,322.037,2.714,-2.714,40.735859544089664,44253624.0751,557951400.0,38044083.07456099,,,,,0.3981071705534972,322.037,6.938371,6.938371,6.212445,69.28694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.735859544089664,0.3,0.3,0.3,0.0636,0.0636,40.735859544089664,870.0,0.89,1,1,0.0,0.0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,18,0.802,6.212445,0.0636,,870.0,69.28694,True,True,True,40.735859544089664,0.1,K,False,0,<__main__.Star object at 0x17ea57ac0>,
DH Tau b,0,1,1,Imaging,2004,Subaru Telescope,Published Confirmed,0,<a refstr=ZHOU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783L..17Z/abstract target=ref>Zhou et al. 2014</a>,,,,,,,,,30.2643,8.9672,-8.9672,0.0,3496.13,953.49,-953.49,0.0,,,,,2200.0,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4371.0,137.0,-137.0,0.0,1.36687,,,0.0,0.683,,,0.0,-0.21153,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,134.846,1.282,-1.258,,193028731.82999998,950931459.0,129612677.08336316,282240207.9121929,0.018922306906016997,0.018922306906016997,0.018922306906016997,0.6144265871547858,134.846,30.2643,30.2643,,3496.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,2200.0,0.683,1,1,0.0,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19,1.36687,,,4371.0,2200.0,3496.13,True,True,True,,0.1,G,False,0,<__main__.Star object at 0x17ea57970>,
DS Tuc A b,1,2,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=NEWTON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...880L..17N/abstract target=ref>Newton et al. 2019</a>,8.138268,1.1e-05,-1.1e-05,0.0,,,,,5.7,0.17,-0.17,0.0,,,,,,,,,850.0,,,0.0,<a refstr=NEWTON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...880L..17N/abstract target=ref>Newton et al. 2019</a>,G6 V,5428.0,80.0,-80.0,0.0,0.964,0.029,-0.029,0.0,1.01,0.06,-0.06,0.0,-0.13966,0.00772,-0.00786,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,44.0622,0.0693,-0.0691,,36355170.0,670654800.0,36723166.7069954,356781967.96914697,0.0003024624826122917,0.0003024624826122917,0.0003024624826122917,0.7250033277865748,44.0622,5.7,5.7,8.138268,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,850.0,1.01,1,1,0.0,0.0,<a refstr=NEWTON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...880L..17N/abstract target=ref>Newton et al. 2019</a>,20,0.964,8.138268,,5428.0,850.0,,True,True,True,,0.1,G,False,0,<__main__.Star object at 0x17ea57a90>,3.0–6.0
EPIC 201595106 b,0,1,2,Transit,2021,K2,Published Candidate,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,0.87703,0.00011,-0.00013,0.0,,,,,1.2,0.11,-0.1,0.0,,,,,,,,,1874.0,16.0,-16.0,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5711.17,129.09,-85.29,0.0,0.990833,0.04382,-0.048447,0.0,1.018,0.135649,-0.116947,0.0,-0.0264,0.01165,-0.02124,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,232.1,2.706,-2.646,,7653720.0,689322518.1,106853216.26608275,376761637.4192609,3.496400163540775e-05,3.496400163540775e-05,3.496400163540775e-05,0.9410224835267512,232.1,1.2,1.2,0.87703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,1874.0,1.018,1,1,0.0,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21,0.990833,0.87703,,5711.17,1874.0,,True,True,True,,0.1,G,False,0,<__main__.Star object at 0x17ea577f0>,<1.5
EPIC 201595106 b,1,1,2,Transit,2021,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024NatSR..1427219L/abstract target=ref>Livingston et al. 2024</a>,0.87724,4e-05,-4e-05,0.0,0.0177,0.0003,-0.0003,0.0,1.565,0.079,-0.079,0.0,7.67,0.75,-0.75,0.0,2852.0,107.0,-107.0,0.0,2038.0,39.0,-39.0,0.0,<a refstr=LIVINGSTON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024NatSR..1427219L/abstract target=ref>Livingston et al. 2024</a>,,5679.0,60.0,-39.0,0.0,0.98,0.025,-0.025,0.0,0.958,0.048,-0.048,0.0,-0.04915,0.00723,-0.00736,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,232.1,2.706,-2.646,15.729816889271866,9981726.5,681786000.0,118291661.79040392,374491650.69287497,6.770600161831039e-05,6.770600161831039e-05,6.770600161831039e-05,0.8929970002260261,232.1,1.565,1.565,0.87724,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.729816889271866,0.3,0.3,0.3,0.0177,0.0177,15.729816889271866,2038.0,0.958,1,1,0.0,0.0,<a refstr=LIVINGSTON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024NatSR..1427219L/abstract target=ref>Livingston et al. 2024</a>,22,0.98,0.87724,0.0177,5679.0,2038.0,7.67,True,True,True,15.729816889271866,0.1,G,False,0,<__main__.Star object at 0x17ea57f10>,1.5–3.0
EPIC 211822797 b,0,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...64M/abstract target=ref>Mann et al. 2017</a>,21.169619,0.001665,-0.001729,0.0,,,,,2.2,0.2,-0.1,0.0,,,,,,,,,,,,,<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...64M/abstract target=ref>Mann et al. 2017</a>,,3880.0,67.0,-67.0,0.0,0.59,0.03,-0.03,0.0,0.61,0.02,-0.02,0.0,-1.15304,0.01278,-0.01317,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,186.197,1.3645,-1.3645,,14031820.000000002,410463000.0,,247643224.90126136,,,,0.07030075675121136,186.197,2.2,2.2,21.169619,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,,0.61,1,1,0.0,0.0,<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...64M/abstract target=ref>Mann et al. 2017</a>,23,0.59,21.169619,,3880.0,,,True,True,True,,0.1,M,False,0,<__main__.Star object at 0x17ea579d0>,1.5–3.0
EPIC 220674823 b,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=ADAMS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...82A/abstract target=ref>Adams et al. 2017</a>,0.571308,3e-05,-3e-05,0.0,,,,,1.46,0.14,-0.14,0.0,,,,,,,,,,,,,<a refstr=ADAMS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...82A/abstract target=ref>Adams et al. 2017</a>,G5,5590.0,51.0,-51.0,0.0,0.83,0.04,-0.04,0.0,0.93,0.01,-0.01,0.0,-0.11919,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,244.59,3.044,-2.972,,9312026.0,577431000.0,,368211824.28958744,,,,0.7599937136615268,244.59,1.46,1.46,0.571308,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,,0.93,1,1,0.0,0.0,<a refstr=ADAMS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...82A/abstract target=ref>Adams et al. 2017</a>,24,0.83,0.571308,,5590.0,,,True,True,True,,0.1,G,False,0,<__main__.Star object at 0x17ea57b20>,<1.5
EPIC 220674823 c,0,1,2,Transit,2016,K2,Published Confirmed,0,<a refstr=ADAMS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...82A/abstract target=ref>Adams et al. 2017</a>,13.341245,0.0001,-0.0001,0.0,,,,,2.53,0.14,-0.14,0.0,,,,,,,,,,,,,<a refstr=ADAMS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...82A/abstract target=ref>Adams et al. 2017</a>,G5,5590.0,51.0,-51.0,0.0,0.83,0.04,-0.04,0.0,0.93,0.01,-0.01,0.0,-0.11919,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,244.59,3.044,-2.972,,16136592.999999998,577431000.0,,368211824.28958744,,,,0.7599937136615268,244.59,2.53,2.53,13.341245,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,,0.93,1,1,0.0,0.0,<a refstr=ADAMS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...82A/abstract target=ref>Adams et al. 2017</a>,25,0.83,13.341245,,5590.0,,,True,True,True,,0.1,G,False,0,<__main__.Star object at 0x17f6e90a0>,1.5–3.0
EPIC 228836835 b,0,1,1,Transit,2021,K2,Published Candidate,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,0.72813,0.0002,-0.00017,0.0,,,,,1.27,0.27,-0.28,0.0,,,,,,,,,932.0,17.0,-17.0,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3506.0,157.0,-157.0,0.0,0.423901,0.013403,-0.013403,0.0,0.418179,0.020881,-0.020881,0.0,-1.61153,0.0947,-0.12128,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,150.124,1.799,-1.758,,8100187.0,294907925.7,42163250.30583674,221309632.78634602,0.00014373117181764938,0.00014373117181764938,0.00014373117181764938,0.02446076301250336,150.124,1.27,1.27,0.72813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,932.0,0.418179,1,1,0.0,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,26,0.423901,0.72813,,3506.0,932.0,,True,True,True,,0.1,M,False,0,<__main__.Star object at 0x17f6e90d0>,<1.5
EPIC 229004835 b,0,1,1,Transit,2023,K2,Published Candidate,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,16.13655,0.00168,-0.00182,0.0,,,,,2.02,0.12,-0.08,0.0,,,,,,,,,739.0,7.0,-7.0,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5886.0,150.51,-93.23,0.0,0.995311,0.043043,-0.050244,0.0,1.067,0.17554,-0.097489,0.0,0.02989,0.01742,-0.01039,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,121.971,0.879,-0.866,,12883762.0,692437862.6999999,29478679.45483959,389098704.9746028,2.6228412908708195e-05,2.6228412908708195e-05,2.6228412908708195e-05,1.0712479405235757,121.971,2.02,2.02,16.13655,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,739.0,1.067,1,1,0.0,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,27,0.995311,16.13655,,5886.0,739.0,,True,True,True,,0.1,G,False,0,<__main__.Star object at 0x17f6e9070>,1.5–3.0
