pl_name,hostname,discoverymethod,disc_facility,tran_flag,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_rade_reflink,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_bmasse_reflink,st_teff,st_rad,st_mass,st_lum,sy_dist
Kepler-156 c,Kepler-156,Transit,Kepler,1,28.642,0.759,-0.741,0,2.55,0.19,-0.19,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,7.04,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5094.0,0.807,0.864,-0.43985,443.483
Kepler-405 c,Kepler-405,Transit,Kepler,1,14.086,1.479,-1.32,0,4.66,26.65,-26.65,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,19.6,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5818.0,0.893,0.873,-0.33143,1065.08
Kepler-274 c,Kepler-274,Transit,Kepler,1,36.518,2.793,-2.565,0,1.84,1.0,-1.0,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,4.04,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6023.0,1.007,0.883,0.2013,1333.62
Kepler-315 c,Kepler-315,Transit,Kepler,1,1.722,0.129,-0.119,0,4.15,0.96,-0.96,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,16.1,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5796.0,1.037,0.831,0.00383,1160.63
Kepler-387 c,Kepler-387,Transit,Kepler,1,144.963,4.938,-4.759,0,0.89,0.22,-0.22,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,0.64,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5774.0,1.046,0.85,0.13738,801.052
Kepler-388 c,Kepler-388,Transit,Kepler,1,16.64,5.13,-4.33,0,0.86,0.11,-0.11,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,0.566,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4498.0,0.586,0.635,-0.43932,425.0
Kepler-337 b,Kepler-337,Transit,Kepler,1,1589.012,49.903,-48.384,0,1.54,0.43,-0.43,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2.99,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5684.0,1.761,1.081,0.48057,677.975
Kepler-134 c,Kepler-134,Transit,Kepler,1,128.086,2.897,-2.849,0,1.26,0.25,-0.25,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2.13,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5983.0,1.176,0.956,0.06051,334.797
Kepler-140 c,Kepler-140,Transit,Kepler,1,9.957,0.283,-0.275,0,1.8,0.35,-0.35,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,3.89,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6077.0,1.288,1.044,0.25061,583.859
Kepler-159 b,Kepler-159,Transit,Kepler,1,33.463,0.851,-0.828,0,2.38,0.18,-0.18,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,6.26,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4625.0,0.663,0.628,-0.75443,373.744
Kepler-320 c,Kepler-320,Transit,Kepler,1,101.619,3.892,-3.733,0,1.37,0.64,-0.64,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2.45,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6435.0,1.108,1.072,0.37419,826.613
Kepler-292 c,Kepler-292,Transit,Kepler,1,242.416,25.328,-22.493,0,1.47,0.15,-0.15,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2.76,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5299.0,0.826,0.865,-0.33691,1056.48
Kepler-149 c,Kepler-149,Transit,Kepler,1,10.084,0.316,-0.306,0,1.61,0.24,-0.24,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,3.22,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5381.0,0.953,1.013,-0.11929,571.034
Kepler-164 b,Kepler-164,Transit,Kepler,1,370.922,14.102,-13.568,0,1.41,0.28,-0.28,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2.57,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5888.0,1.148,1.036,0.11291,890.758
Kepler-320 b,Kepler-320,Transit,Kepler,1,280.559,10.746,-10.307,0,1.14,0.54,-0.54,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1.55,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6435.0,1.108,1.072,0.37419,826.613
Kepler-395 b,Kepler-395,Transit,Kepler,1,17.8,1.6,-2.1,0,1.03,0.08,-0.08,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1.08,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4262.0,0.556,0.622827,-1.194,421.382
Kepler-341 d,Kepler-341,Transit,Kepler,1,45.423,2.094,-1.99,0,1.85,0.94,-0.94,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,4.08,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6012.0,1.024,0.976,0.12721,1047.03
Kepler-341 e,Kepler-341,Transit,Kepler,1,25.667,1.183,-1.124,0,1.99,1.03,-1.03,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,4.62,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6012.0,1.024,0.976,0.12721,1047.03
Kepler-169 b,Kepler-169,Transit,Kepler,1,195.221,4.773,-4.681,0,1.13,0.08,-0.08,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1.51,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4997.0,0.763,0.825,-0.49611,406.529
Kepler-169 f,Kepler-169,Transit,Kepler,1,2.439,0.06,-0.058,0,2.58,0.24,-0.24,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,7.18,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4997.0,0.763,0.825,-0.49611,406.529
Kepler-332 c,Kepler-332,Transit,Kepler,1,19.986,0.394,-0.387,0,1.09,0.08,-0.08,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1.32,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4955.0,0.72,0.743,-0.5837,344.19
Kepler-143 b,Kepler-143,Transit,Kepler,1,118.334,4.366,-4.209,0,2.41,0.6,-0.6,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,6.39,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5848.0,1.359,0.982,0.29363,809.467
Kepler-299 b,Kepler-299,Transit,Kepler,1,622.067,40.951,-38.13,0,1.32,0.27,-0.27,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2.3,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5617.0,1.032,1.004,-0.04352,1052.24
Kepler-301 c,Kepler-301,Transit,Kepler,1,238.481,9.213,-8.862,0,1.35,0.72,-0.72,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2.39,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5815.0,0.9,1.022,-0.07963,719.166
Kepler-342 d,Kepler-342,Transit,Kepler,1,44.828,1.415,-1.372,0,2.49,0.48,-0.48,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,6.76,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6175.0,1.472,1.213,0.45345,781.611
Kepler-233 c,Kepler-233,Transit,Kepler,1,6.195,0.362,-0.34,0,2.71,0.78,-0.78,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,7.8,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5360.0,0.758,0.855,-0.32754,856.417
Kepler-171 d,Kepler-171,Transit,Kepler,1,15.103,0.9,-0.844,0,1.89,0.9,-0.9,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,4.23,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5642.0,0.839,0.978,-0.07917,863.855
HD 60779 b,HD 60779,Transit,Transiting Exoplanet Survey Satellite (TESS),1,42.3921,2.0256,-2.0256,0,3.246,0.1,-0.097,0,<a refstr=DITOMASSO_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026AJ....172...97D/abstract target=ref>DiTomasso et al. 2026</a>,14.19,0.97,-0.96,0,Mass,<a refstr=DITOMASSO_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026AJ....172...97D/abstract target=ref>DiTomasso et al. 2026</a>,6081.0,1.129,1.05,0.19479,35.4445
Kepler-335 c,Kepler-335,Transit,Kepler,1,32.035,1.569,-1.481,0,3.07,0.66,-0.66,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,9.64,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5877.0,1.854,1.367,0.57766,1278.97
Kepler-332 d,Kepler-332,Transit,Kepler,1,7.253,0.143,-0.141,0,1.18,0.08,-0.08,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1.76,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4955.0,0.72,0.743,-0.5837,344.19
Kepler-262 b,Kepler-262,Transit,Kepler,1,50.169,1.756,-1.69,0,1.36,0.59,-0.59,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2.42,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5841.0,0.881,0.816,-0.13988,613.129
Kepler-263 c,Kepler-263,Transit,Kepler,1,5.994,0.379,-0.353,0,2.47,1.35,-1.35,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,6.66,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5265.0,0.785,0.793,-0.45614,754.747
Kepler-191 b,Kepler-191,Transit,Kepler,1,50.2,4.0,-4.0,0,1.34,0.66,-0.66,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2.36,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5282.0,0.789,0.857,-0.4145,594.464
Kepler-197 e,Kepler-197,Transit,Kepler,1,57.941,1.391,-1.363,0,0.91,0.04,-0.04,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,0.693,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6004.0,1.12,0.857,0.22187,330.575
Kepler-200 b,Kepler-200,Transit,Kepler,1,159.069,4.715,-4.567,0,2.13,0.41,-0.41,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,5.18,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5678.0,0.944,0.972,0.00778,665.912
Kepler-201 b,Kepler-201,Transit,Kepler,1,64.549,2.329,-2.241,0,2.46,0.48,-0.48,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,6.62,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6065.0,1.229,1.098,0.34816,636.445
Kepler-84 e,Kepler-84,Transit,Kepler,1,48.29,21.48,-15.58,0,2.6,0.49,-0.49,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,7.27,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6031.0,1.169,1.06,0.212,1023.9
Kepler-265 e,Kepler-265,Transit,Kepler,1,10.354,0.937,-0.845,0,2.59,0.55,-0.55,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,7.22,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5835.0,1.103,0.97,0.00548,1280.25
Kepler-24 e,Kepler-24,Transit,Kepler,1,81.506,5.517,-5.103,0,2.78,0.64,-0.64,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,26.2118,,,1,Mass,<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>,5897.0,1.289,1.046,0.064,1156.81
Kepler-441 b,Kepler-441,Transit,Kepler,1,0.21,0.11,-0.11,0,1.64,0.22,-0.24,0,<a refstr=TORRES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...800...99T/abstract target=ref>Torres et al. 2015</a>,3.33,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4340.0,0.55,0.572,-1.051,268.003
Kepler-253 c,Kepler-253,Transit,Kepler,1,51.273,3.421,-3.179,0,2.65,1.11,-1.11,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,7.51,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5208.0,0.786,0.86,-0.38741,838.595
Kepler-214 c,Kepler-214,Transit,Kepler,1,87.244,4.059,-3.863,0,2.13,0.4,-0.4,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,5.18,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6169.0,1.352,1.11,0.5108,1208.44
Kepler-170 c,Kepler-170,Transit,Kepler,1,50.682,1.901,-1.829,0,2.86,0.17,-0.17,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,8.55,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5679.0,1.035,1.066,-0.05453,738.657
Kepler-205 c,Kepler-205,Transit,Kepler,1,7.14,0.142,-0.14,0,1.64,0.12,-0.12,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,3.33,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4321.0,0.546,0.592,-0.95618,159.72
CoRoT-22 b,CoRoT-22,Transit,CoRoT,1,121.8837,6.5061,-6.5061,0,4.88,0.17,-0.39,0,<a refstr=MOUTOU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.444.2783M/abstract target=ref>Moutou et al. 2014</a>,12.2,14.0,-8.8,0,Mass,<a refstr=MOUTOU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.444.2783M/abstract target=ref>Moutou et al. 2014</a>,5939.0,1.136,1.099,0.01352,627.158
Kepler-437 b,Kepler-437,Transit,Kepler,1,2.15,0.74,-0.88,0,2.14,0.22,-0.17,0,<a refstr=TORRES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...800...99T/abstract target=ref>Torres et al. 2015</a>,5.22,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4551.0,0.68,0.707,-0.762,304.0
Kepler-192 b,Kepler-192,Transit,Kepler,1,105.297,3.019,-2.922,0,2.74,0.45,-0.45,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,7.95,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5479.0,1.007,1.028,-0.09429,651.674
Kepler-254 b,Kepler-254,Transit,Kepler,1,184.341,23.605,-20.451,0,3.87,1.85,-1.85,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,14.3,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5957.0,0.91,0.849,-0.12491,1389.48
Kepler-196 c,Kepler-196,Transit,Kepler,1,6.88,0.176,-0.173,0,2.24,0.17,-0.17,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,5.65,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5128.0,0.782,0.839,-0.39257,451.312
Kepler-101 b,Kepler-101,Transit,Kepler,1,1240.332,46.318,-44.577,0,5.77,0.85,-0.79,0,<a refstr=BONOMO_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...572A...2B/abstract target=ref>Bonomo et al. 2014</a>,51.1,5.1,-4.7,0,Mass,<a refstr=BONOMO_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...572A...2B/abstract target=ref>Bonomo et al. 2014</a>,5667.0,1.56,1.17,0.42034,927.981
Kepler-439 b,Kepler-439,Transit,Kepler,1,1.83,0.51,-0.62,0,2.24,0.16,-0.45,0,<a refstr=TORRES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...800...99T/abstract target=ref>Torres et al. 2015</a>,5.65,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5431.0,0.866,0.884,-0.236,757.048
Kepler-256 c,Kepler-256,Transit,Kepler,1,457.066,28.553,-26.684,0,2.15,0.53,-0.53,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,5.27,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5551.0,1.301,1.037,-0.0591,1026.43
Kepler-216 c,Kepler-216,Transit,Kepler,1,182.057,7.676,-7.321,0,3.04,0.59,-0.59,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,9.48,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6091.0,1.26,1.126,0.51836,1187.47
Kepler-184 c,Kepler-184,Transit,Kepler,1,29.875,1.002,-0.973,0,1.97,1.11,-1.11,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,8.8,7.4,-5.7,0,Mass,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,5788.0,0.873,0.872,-0.22509,610.326
Kepler-217 b,Kepler-217,Transit,Kepler,1,1366.477,51.732,-49.758,0,2.23,0.32,-0.32,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,5.6,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6171.0,1.799,1.342,0.75356,1104.64
Kepler-83 d,Kepler-83,Transit,Kepler,1,28.81,1.36,-0.69,0,1.94,0.13,-0.13,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,4.1,2.8,-1.3,0,Mass,<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>,4648.0,0.594,0.58,-1.10237,400.409
Kepler-253 d,Kepler-253,Transit,Kepler,1,24.084,1.607,-1.493,0,3.17,1.3,-1.3,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,10.2,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5208.0,0.786,0.86,-0.38741,838.595
Kepler-422 b,Kepler-422,Transit,Kepler,1,264.983,5.551,-5.443,0,12.89,1.23,-1.23,0,<a refstr=ENDL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795..151E/abstract target=ref>Endl et al. 2014</a>,136.66,41.32,-41.32,0,Mass,<a refstr=ENDL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795..151E/abstract target=ref>Endl et al. 2014</a>,5972.0,1.24,1.15,0.24,722.795
Kepler-445 c,Kepler-445,Transit,Kepler,1,9.177,0.955,-0.872,0,2.51,0.36,-0.36,0,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,6.85,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,3157.0,0.21,0.18,-2.09994,127.201
Kepler-446 b,Kepler-446,Transit,Kepler,1,16.213,1.674,-1.53,0,1.5,0.25,-0.25,0,<a refstr=MUIRHEAD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...801...18M/abstract target=ref>Muirhead et al. 2015</a>,2.86,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,3359.0,0.24,0.22,-2.24766,96.339
Kepler-259 b,Kepler-259,Transit,Kepler,1,113.451,6.741,-6.303,0,2.8,1.37,-1.37,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,8.25,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5938.0,0.898,0.867,-0.15271,1002.14
Kepler-193 b,Kepler-193,Transit,Kepler,1,117.303,6.294,-5.933,0,2.39,1.08,-1.08,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,6.3,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6335.0,1.147,1.051,0.09956,1009.1
