kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_period,koi_prad,koi_sma,koi_insol,koi_depth,koi_duration,koi_incl,koi_steff,koi_srad,koi_smass,koi_kepmag,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_tce_delivname,dataspan,dutycycle,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0
11924426,K05944.01,FALSE POSITIVE,FALSE POSITIVE,64.713168094,62.03,0.3106,12.8,312970.0,5.69869,89.74,6175.0,0.974,0.952,13.882,2519.4924,7444.4917,3582.5,0.0,q1_q17_dr25_tce,1459.789,0.866,151.093,138.31,133.638,126.559,122.342,112.926,109.524,105.023,99.363,94.568,91.826,89.092,88.379,84.492
11962284,K02647.01,CONFIRMED,CANDIDATE,8.83929462,1.94,0.0795,86.5,316.2,1.719,86.88,5330.0,0.87,0.855,15.102,4.6469154,12.429709,14.8,148.0,q1_q17_dr25_tce,1459.789,0.8751,247.534,218.163,203.793,186.971,176.673,159.337,152.548,141.9,129.601,119.386,111.913,106.463,104.964,97.635
11969092,K04375.01,FALSE POSITIVE,FALSE POSITIVE,0.638437699,2.48,0.0141,2024.34,286.8,0.3028,83.43,5073.0,0.824,0.922,15.23,3.6606073,10.45597,25.8,0.0,q1_q17_dr25_tce,1459.789,0.8752,249.564,220.827,206.242,191.008,180.589,161.838,154.227,144.043,132.425,123.53,117.788,112.56,111.422,106.743
12007270,K05948.01,CANDIDATE,CANDIDATE,398.51312,1.23,0.9961,0.58,249.2,5.41,89.95,5776.0,0.759,0.83,13.843,,,5.9,,q1_q16_tce,1459.789,0.8751,134.375,119.596,112.182,103.702,98.687,89.891,86.046,80.378,74.596,70.038,66.995,64.632,63.861,60.753
8975368,K03227.01,FALSE POSITIVE,FALSE POSITIVE,2.42649862,0.75,0.0347,1705.27,29.2,2.014,84.42,6033.0,1.316,0.948,12.222,3.5278382,13.972461,15.2,555.0,q1_q17_dr25_tce,1459.789,0.8752,50.962,44.928,42.175,38.929,37.008,33.774,32.383,30.382,28.098,26.291,24.933,23.922,23.629,22.262
9006449,K01413.03,CONFIRMED,CANDIDATE,33.8845825,1.74,0.1905,19.13,224.1,6.538,85.87,5607.0,0.886,0.8,14.447,4.010272,12.932612,17.2,36.0,q1_q17_dr25_tce,1459.789,0.8752,150.756,133.408,125.636,115.718,109.497,98.749,94.403,87.802,80.37,74.937,71.124,68.203,67.216,62.447
9020160,K00582.01,CONFIRMED,CANDIDATE,5.945043548,2.69,0.0599,127.64,800.2,2.7004,86.24,5105.0,0.868,0.81,14.808,10.033691,58.653576,67.6,225.0,q1_q17_dr25_tce,1459.789,0.8751,203.66,184.531,176.628,165.467,159.199,148.274,143.447,136.751,129.93,125.638,123.146,120.658,120.226,120.102
11860395,K03445.01,CONFIRMED,CANDIDATE,82.303914,4.47,0.3704,13.05,737.0,15.404,87.87,5602.0,1.425,0.997,15.654,7.0610948,16.528004,22.3,17.0,q1_q17_dr25_tce,1459.789,0.8752,386.425,339.109,315.772,288.94,271.569,242.241,230.194,213.253,193.12,177.734,165.447,155.72,153.353,140.152
11904835,K08068.01,CANDIDATE,CANDIDATE,9.4640413,1.28,0.0867,117.23,209.9,6.999,89.74,5968.0,0.881,0.97,15.807,3.54575,8.181426,9.4,113.0,q1_q17_dr25_tce,1459.789,0.6987,499.311,436.394,406.5,372.034,350.256,315.191,301.56,278.488,252.377,232.668,215.555,203.622,199.928,181.547
11905011,K00297.01,CONFIRMED,CANDIDATE,5.65178922,2.03,0.0676,574.71,134.1,3.0933,81.85,6085.0,1.463,1.29,12.182,5.0157127,35.91425,39.5,190.0,q1_q17_dr25_tce,1459.789,0.6984,56.273,50.615,48.559,45.559,43.945,41.16,40.03,38.613,37.651,37.222,37.229,37.586,37.716,38.861
11910670,K05941.01,CANDIDATE,CANDIDATE,44.7060191,60.47,0.2219,11.01,292.0,0.25,89.95,5509.0,0.811,0.727,13.783,,,6.6,,q1_q16_tce,1459.789,0.8754,138.93,124.336,117.887,110.087,105.387,96.108,92.185,86.791,80.366,76.011,73.337,71.194,70.662,68.242
11923074,K08295.01,FALSE POSITIVE,FALSE POSITIVE,1.75647084,0.69,0.0277,924.14,69.5,2.538,89.76,5813.0,0.833,0.925,14.723,3.9259048,8.62329,10.9,764.0,q1_q17_dr25_tce,1459.789,0.875,233.551,208.277,197.548,183.859,175.363,159.674,153.123,143.573,133.45,126.71,121.785,117.131,115.89,110.54
11923213,K05943.01,CANDIDATE,CANDIDATE,27.2020672,1.87,0.1808,63.31,180.3,1.811,89.89,5869.0,1.396,1.065,14.172,2.4174368,8.062193,8.7,49.0,q1_q17_dr25_tce,1459.789,0.8753,153.495,136.706,129.743,121.005,115.479,106.21,102.575,97.179,92.024,88.852,87.306,86.642,86.632,87.093
11954842,K01530.01,CONFIRMED,CANDIDATE,12.98494603,1.64,0.1055,105.74,257.2,3.4497,89.91,5948.0,1.025,0.93,13.029,6.358666,33.825256,38.4,79.0,q1_q17_dr25_tce,1459.789,0.6983,84.855,74.406,69.74,64.329,60.855,54.611,52.051,48.18,43.598,40.423,37.972,36.057,35.509,32.535
11960862,K00782.01,CONFIRMED,CANDIDATE,6.575315881,5.31,0.067,251.38,2793.3,4.3084,88.03,5992.0,0.989,0.927,15.312,20.537346,210.22159,221.1,205.0,q1_q17_dr25_tce,1459.789,0.8753,286.826,250.907,233.85,215.106,203.454,183.041,174.333,160.729,146.846,135.727,128.116,121.453,119.253,109.649
11967788,K04021.02,CANDIDATE,CANDIDATE,4.93211932,1.02,0.0606,837.01,50.5,3.144,89.84,6422.0,1.421,1.22,13.166,2.9876978,13.970231,7.5,261.0,q1_q17_dr25_tce,1459.789,0.8751,118.086,111.617,112.001,110.52,111.606,114.094,115.65,120.371,128.826,135.633,142.579,150.315,153.304,170.275
11967788,K04021.01,CANDIDATE,CANDIDATE,7.23531329,1.53,0.0783,501.36,112.2,3.338,88.82,6422.0,1.421,1.22,13.166,4.234143,18.60213,14.0,182.0,q1_q17_dr25_tce,1459.789,0.8751,118.086,111.617,112.001,110.52,111.606,114.094,115.65,120.371,128.826,135.633,142.579,150.315,153.304,170.275
12010534,K06092.01,FALSE POSITIVE,FALSE POSITIVE,2.581595167,40.94,0.0357,735.27,171132.0,4.9153,88.72,5720.0,0.989,0.912,15.35,331.3658,3223.9841,338.2,522.0,q1_q17_dr25_tce,1459.789,0.8737,502.286,500.942,526.014,537.898,560.936,596.649,616.825,665.264,732.559,769.862,793.371,826.652,841.059,918.659
11860294,K05938.01,CANDIDATE,CANDIDATE,545.205601,1.66,1.3395,1.03,199.7,3.296,89.95,6273.0,1.155,1.073,12.812,,,7.1,,q1_q16_tce,1459.789,0.8752,67.363,59.42,55.725,51.477,48.828,44.215,42.38,39.514,36.408,34.067,32.406,31.049,30.649,28.655
9020160,K00582.02,CONFIRMED,CANDIDATE,17.73842886,2.47,0.1241,29.74,605.5,3.0049,88.16,5105.0,0.868,0.81,14.808,6.7597904,26.955269,29.8,68.0,q1_q17_dr25_tce,1459.789,0.8751,203.66,184.531,176.628,165.467,159.199,148.274,143.447,136.751,129.93,125.638,123.146,120.658,120.226,120.102
9006449,K01413.02,CONFIRMED,CANDIDATE,21.5262958,1.36,0.1408,35.03,190.0,8.392,86.2,5607.0,0.886,0.8,14.447,5.2418075,16.619741,23.4,61.0,q1_q17_dr25_tce,1459.789,0.8752,150.756,133.408,125.636,115.718,109.497,98.749,94.403,87.802,80.37,74.937,71.124,68.203,67.216,62.447
11905409,K03312.01,CANDIDATE,CANDIDATE,18.0939004,1.91,0.133,46.21,467.3,3.294,89.34,5904.0,0.867,0.958,15.739,2.768991,9.789039,11.6,63.0,q1_q17_dr25_tce,1459.789,0.6986,465.979,409.286,380.154,348.003,328.712,293.738,279.524,259.387,236.799,218.446,203.316,190.978,187.661,171.593
9020160,K00582.03,CONFIRMED,CANDIDATE,9.93962361,1.93,0.0844,64.29,300.1,3.432,84.14,5105.0,0.868,0.81,14.808,3.922341,18.665651,21.5,129.0,q1_q17_dr25_tce,1459.789,0.8751,203.66,184.531,176.628,165.467,159.199,148.274,143.447,136.751,129.93,125.638,123.146,120.658,120.226,120.102
11923270,K00781.01,CONFIRMED,CANDIDATE,11.59822233,2.65,0.0798,5.82,2804.5,2.5237,88.62,3688.0,0.473,0.503,15.937,11.461336,62.376225,71.0,115.0,q1_q17_dr25_tce,1459.789,0.8754,507.97,451.035,425.035,393.632,374.097,338.447,324.89,304.172,279.676,261.57,248.496,240.467,237.628,224.889
11923284,K02026.01,CONFIRMED,CANDIDATE,2.757977384,1.69,0.0384,744.97,211.0,2.1489,80.18,5919.0,1.0,0.994,13.263,4.8622804,32.95179,22.5,487.0,q1_q17_dr25_tce,1459.789,0.8751,105.691,98.239,96.852,93.121,91.92,89.139,88.303,87.932,88.387,90.105,92.554,94.8,95.762,102.813
9020114,K03088.01,CONFIRMED,CANDIDATE,3.48412874,1.16,0.0453,389.41,161.6,1.422,89.68,5696.0,0.921,1.022,14.953,3.2369688,11.505404,13.3,379.0,q1_q17_dr25_tce,1459.789,0.8753,217.076,191.59,178.909,164.421,155.232,139.681,133.329,124.486,113.722,105.738,99.828,95.094,93.946,88.047
11972666,K00545.01,FALSE POSITIVE,FALSE POSITIVE,1.09173174,1.07,0.0199,1153.1,186.9,1.9719,85.32,5354.0,0.788,0.884,14.689,3.7303212,13.533141,32.2,614.0,q1_q17_dr25_tce,1459.789,0.8753,209.086,186.456,177.703,166.561,159.886,148.183,142.706,135.625,128.493,124.67,121.98,120.732,120.246,119.789
12004971,K03194.01,FALSE POSITIVE,FALSE POSITIVE,10.81315417,1.46,0.1059,281.84,80.3,1.275,88.83,6380.0,1.46,1.351,11.487,4.2982836,14.030767,16.6,101.0,q1_q17_dr25_tce,1459.789,0.6983,45.27,40.722,38.883,36.456,35.047,32.481,31.528,30.135,28.634,27.811,27.298,26.875,26.785,26.497
11854636,K07484.01,CANDIDATE,CANDIDATE,37.0200232,2.14,0.2165,15.66,581.0,1.421,89.91,5685.0,0.886,0.987,15.424,3.5211577,7.907945,6.6,29.0,q1_q17_dr25_tce,1459.789,0.6987,388.159,339.387,314.483,289.458,272.06,242.22,229.546,212.327,193.299,176.932,163.866,152.763,150.04,135.603
11868941,K05939.01,CANDIDATE,CANDIDATE,105.053389,1.52,0.4566,9.61,176.7,1.988,89.95,6471.0,1.13,1.147,13.724,,,5.8,,q1_q16_tce,1459.789,0.875,115.413,102.507,96.428,89.558,85.425,78.201,75.01,70.861,66.293,63.171,61.213,60.206,59.926,58.746
9020114,K03088.02,CANDIDATE,CANDIDATE,67.8766605,1.92,0.3322,10.11,389.2,2.598,89.95,6018.0,0.975,1.058,14.953,,,9.1,,q1_q16_tce,1459.789,0.8753,217.076,191.59,178.909,164.421,155.232,139.681,133.329,124.486,113.722,105.738,99.828,95.094,93.946,88.047
9006449,K01413.01,CONFIRMED,CANDIDATE,12.64504291,1.55,0.0987,71.28,200.4,9.117,77.82,5607.0,0.886,0.8,14.447,4.2870154,22.816101,32.7,110.0,q1_q17_dr25_tce,1459.789,0.8752,150.756,133.408,125.636,115.718,109.497,98.749,94.403,87.802,80.37,74.937,71.124,68.203,67.216,62.447
11975363,K06248.01,FALSE POSITIVE,FALSE POSITIVE,1.759208679,66.06,0.0281,1121.32,362327.0,4.60837,83.16,5721.0,0.961,0.956,15.409,1113.96,17093.107,1967.2,0.0,q1_q17_dr25_tce,1459.789,0.8648,439.429,413.644,414.156,406.316,407.905,411.144,414.211,426.961,454.753,481.428,511.574,545.355,557.723,625.558
11913073,K00011.01,FALSE POSITIVE,FALSE POSITIVE,3.747838198,13.65,0.046,266.76,616.0,5.0642,53.12,5514.0,0.826,0.926,13.496,14.434505,98.60031,138.2,358.0,q1_q17_dr25_tce,1459.789,0.8752,105.683,95.195,90.61,84.834,81.336,75.075,72.403,68.81,64.734,61.494,59.304,57.521,57.122,55.371
11875511,K03471.01,FALSE POSITIVE,FALSE POSITIVE,67.451045,36.7,0.3169,23.61,7062.8,8.9387,88.2,4847.0,2.191,0.93,13.342,132.89188,408.99457,205.4,20.0,q1_q17_dr25_tce,1459.789,0.8726,141.956,134.857,134.723,132.012,131.476,127.334,125.412,122.845,121.423,121.55,122.648,124.661,125.29,131.962
12058204,K02218.02,CONFIRMED,CANDIDATE,16.7261969,1.56,0.1257,66.83,194.9,2.708,89.32,5588.0,1.1,0.946,14.514,4.947707,9.14335,11.6,76.0,q1_q17_dr25_tce,1459.789,0.8754,197.311,174.316,163.709,150.577,142.826,129.328,123.716,115.376,106.103,98.811,93.09,89.374,88.091,82.787
12116489,K00547.03,CONFIRMED,CANDIDATE,12.3860474,1.11,0.0983,50.23,151.3,2.604,89.01,5121.0,0.888,0.822,14.773,4.3665314,8.032078,9.1,108.0,q1_q17_dr25_tce,1459.789,0.8751,222.985,196.793,184.743,170.55,161.537,146.693,140.572,131.555,120.927,113.209,106.574,102.437,101.443,95.974
12116489,K00547.01,CONFIRMED,CANDIDATE,25.30291816,3.95,0.1582,19.39,2105.7,4.4903,89.95,5121.0,0.888,0.822,14.773,18.406813,104.07783,117.7,56.0,q1_q17_dr25_tce,1459.789,0.8751,222.985,196.793,184.743,170.55,161.537,146.693,140.572,131.555,120.927,113.209,106.574,102.437,101.443,95.974
12061969,K02061.01,CONFIRMED,CANDIDATE,14.092583189,1.82,0.1084,30.1,530.4,4.1536,88.45,5081.0,0.77,0.864,15.753,5.4563465,15.945106,17.8,94.0,q1_q17_dr25_tce,1459.789,0.8752,452.213,403.49,381.354,352.514,335.472,306.999,295.113,279.7,262.288,249.644,240.569,233.248,231.171,224.505
12061969,K02061.02,CONFIRMED,CANDIDATE,1.090011003,1.04,0.0197,911.28,174.8,1.5,83.71,5081.0,0.77,0.864,15.753,4.0664473,10.515363,12.6,1167.0,q1_q17_dr25_tce,1459.789,0.8752,452.213,403.49,381.354,352.514,335.472,306.999,295.113,279.7,262.288,249.644,240.569,233.248,231.171,224.505
12105785,K07512.01,FALSE POSITIVE,FALSE POSITIVE,31.953038766,47.96,0.2176,131.55,17703.4,8.0461,87.63,5524.0,2.734,1.346,13.032,335.35522,1717.3049,1364.9,43.0,q1_q17_dr25_tce,1459.789,0.8742,93.841,83.951,79.68,74.306,70.887,64.895,62.363,58.572,54.092,50.854,48.694,47.008,46.588,44.349
9016295,K00925.01,FALSE POSITIVE,FALSE POSITIVE,19.974485239,26.56,0.1476,56.84,40293.1,4.23479,88.39,6108.0,0.997,1.072,15.217,249.25873,1464.211,1398.8,69.0,q1_q17_dr25_tce,1459.789,0.8749,258.237,229.182,215.636,199.107,188.186,170.268,163.014,153.291,141.012,131.948,125.448,119.915,118.739,110.878
12120307,K02597.03,CONFIRMED,CANDIDATE,5.61357653,1.41,0.0646,435.61,162.3,2.905,89.54,6398.0,1.101,1.141,14.79,3.4833915,12.560768,15.2,232.0,q1_q17_dr25_tce,1459.789,0.8753,230.518,202.332,189.05,173.953,164.255,147.779,141.162,130.734,120.528,112.137,106.379,101.533,100.184,93.389
12120307,K02597.02,CONFIRMED,CANDIDATE,12.13070414,1.61,0.108,155.85,211.2,3.843,89.8,6398.0,1.101,1.141,14.79,3.5538135,11.730205,15.3,100.0,q1_q17_dr25_tce,1459.789,0.8753,230.518,202.332,189.05,173.953,164.255,147.779,141.162,130.734,120.528,112.137,106.379,101.533,100.184,93.389
12120307,K02597.01,CONFIRMED,CANDIDATE,8.00504749,1.52,0.0818,271.68,187.5,3.32,89.83,6398.0,1.101,1.141,14.79,3.34919,13.853771,15.6,165.0,q1_q17_dr25_tce,1459.789,0.8753,230.518,202.332,189.05,173.953,164.255,147.779,141.162,130.734,120.528,112.137,106.379,101.533,100.184,93.389
9002538,K03196.01,CANDIDATE,CANDIDATE,4.96061094,0.59,0.0584,618.99,20.4,2.864,89.75,6117.0,1.298,1.079,11.525,8.368256,11.007343,12.5,272.0,q1_q17_dr25_tce,1459.789,0.8751,35.828,31.881,30.16,28.201,26.937,24.754,23.922,22.609,21.255,20.349,19.76,19.278,19.126,18.422
12058147,K02072.01,CONFIRMED,CANDIDATE,1.54320541,1.23,0.0257,2636.85,91.2,2.5779,87.26,5866.0,1.282,0.95,13.38,5.1628966,28.826073,35.2,866.0,q1_q17_dr25_tce,1459.789,0.8754,94.797,82.924,77.221,70.81,66.92,60.047,57.108,52.925,48.066,44.565,41.862,39.648,39.034,35.784
12058204,K02218.01,CONFIRMED,CANDIDATE,5.53533152,1.75,0.0601,292.33,260.6,2.793,89.81,5588.0,1.1,0.946,14.514,5.088051,22.891153,27.5,240.0,q1_q17_dr25_tce,1459.789,0.8754,197.311,174.316,163.709,150.577,142.826,129.328,123.716,115.376,106.103,98.811,93.09,89.374,88.091,82.787
12116380,K02155.01,CONFIRMED,CANDIDATE,4.3394569,2.11,0.0497,300.07,337.4,2.3652,84.46,5330.0,1.013,0.869,14.822,4.7963004,27.19655,31.6,309.0,q1_q17_dr25_tce,1459.789,0.8752,237.572,208.624,195.41,180.551,170.691,153.793,147.167,136.954,126.227,117.572,111.261,105.832,104.61,97.709
12068975,K00623.04,CONFIRMED,CANDIDATE,25.2100146,0.95,0.1626,54.06,62.1,6.553,87.69,6003.0,1.109,0.902,11.811,3.886533,9.88221,18.8,43.0,q1_q17_dr25_tce,1459.789,0.8752,46.609,41.589,39.165,36.469,34.864,31.852,30.632,28.744,26.874,25.343,24.099,23.133,22.81,21.473
12068975,K00623.03,CONFIRMED,CANDIDATE,5.59931543,1.22,0.0596,402.39,84.8,3.8944,79.07,6003.0,1.109,0.902,11.811,5.8511624,32.674694,41.4,231.0,q1_q17_dr25_tce,1459.789,0.8752,46.609,41.589,39.165,36.469,34.864,31.852,30.632,28.744,26.874,25.343,24.099,23.133,22.81,21.473
12068975,K00623.02,CONFIRMED,CANDIDATE,15.67750191,1.42,0.1185,101.79,115.5,5.5082,84.55,6003.0,1.109,0.902,11.811,5.826838,26.38406,39.6,72.0,q1_q17_dr25_tce,1459.789,0.8752,46.609,41.589,39.165,36.469,34.864,31.852,30.632,28.744,26.874,25.343,24.099,23.133,22.81,21.473
12068975,K00623.01,CONFIRMED,CANDIDATE,10.34973276,1.44,0.0898,177.25,119.0,4.4859,83.51,6003.0,1.109,0.902,11.811,6.238106,33.091286,44.5,128.0,q1_q17_dr25_tce,1459.789,0.8752,46.609,41.589,39.165,36.469,34.864,31.852,30.632,28.744,26.874,25.343,24.099,23.133,22.81,21.473
12120484,K02407.01,CONFIRMED,CANDIDATE,17.2922631,2.13,0.1361,101.22,203.1,7.042,85.04,5936.0,1.299,1.122,14.15,4.1339293,18.592783,23.7,81.0,q1_q17_dr25_tce,1459.789,0.8753,160.47,142.359,134.012,124.007,118.043,106.65,102.121,96.173,90.241,85.752,82.687,80.693,80.074,77.795
12157983,K07514.01,FALSE POSITIVE,FALSE POSITIVE,0.577844035,18.93,0.0131,3647.63,320.4,4.291,11.94,5693.0,0.816,0.911,13.766,4.191663,23.61648,94.0,2316.0,q1_q17_dr25_tce,1459.789,0.8753,153.529,140.71,136.79,129.807,126.527,120.195,117.023,113.398,109.957,107.485,106.893,107.121,107.743,110.79
12072872,K03017.01,CANDIDATE,CANDIDATE,2.46288834,0.67,0.0338,883.43,47.4,1.724,88.62,5893.0,0.967,0.848,13.308,3.2355688,10.592159,11.9,547.0,q1_q17_dr25_tce,1459.789,0.8752,95.953,84.325,79.109,72.631,68.444,61.508,58.56,54.404,49.766,46.037,43.399,41.145,40.566,37.668
12021387,K03522.01,FALSE POSITIVE,FALSE POSITIVE,241.07074582,76.53,0.9788,56.58,70291.7,9.88863,89.89,9414.0,2.777,2.148,10.656,1472.0707,2746.6414,4257.4,6.0,q1_q17_dr25_tce,1459.789,0.8747,25.593,23.182,22.418,21.379,21.035,20.162,19.784,19.401,19.359,19.497,19.901,20.376,20.578,21.823
9002538,K03196.02,CANDIDATE,CANDIDATE,6.88297756,0.77,0.0726,400.53,30.4,2.065,87.78,6117.0,1.298,1.079,11.525,2.9416935,10.112342,13.2,185.0,q1_q17_dr25_tce,1459.789,0.8751,35.828,31.881,30.16,28.201,26.937,24.754,23.922,22.609,21.255,20.349,19.76,19.278,19.126,18.422
8938937,K04758.01,FALSE POSITIVE,FALSE POSITIVE,37.1083458,1.71,0.2162,13.84,366.5,4.112,89.38,5591.0,0.86,0.977,15.948,3.3066218,7.907231,7.9,36.0,q1_q17_dr25_tce,1459.789,0.8754,432.32,384.338,362.848,333.653,316.537,284.624,271.197,252.265,233.508,219.927,209.214,199.185,195.752,181.048
9007151,K04583.01,CANDIDATE,CANDIDATE,330.906041,2.05,0.883,0.6,740.0,3.846,89.95,5461.0,0.769,0.838,15.77,,,7.3,,,1459.789,0.8753,351.612,309.224,289.969,266.673,252.542,228.0,218.557,204.276,188.307,176.969,168.224,162.132,161.167,152.711
12116489,K00547.02,CANDIDATE,CANDIDATE,7.34672485,0.97,0.0722,89.33,143.0,2.136,89.38,5271.0,0.821,0.93,14.773,3.6225414,9.435389,10.1,184.0,q1_q17_dr24_tce,1459.789,0.8751,222.985,196.793,184.743,170.55,161.537,146.693,140.572,131.555,120.927,113.209,106.574,102.437,101.443,95.974
12020329,K00783.01,CONFIRMED,CANDIDATE,7.275040844,4.86,0.0732,113.64,3001.0,7.5377,85.29,5485.0,0.867,0.986,15.08,24.639503,234.95987,312.1,188.0,q1_q17_dr25_tce,1459.789,0.8752,264.28,236.492,224.677,209.936,200.433,184.674,178.233,168.662,158.608,149.078,143.068,138.321,137.506,132.914
12117215,K08296.01,FALSE POSITIVE,FALSE POSITIVE,272.54288087,2.35,0.7989,1.0,807.2,3.0246,89.98,5677.0,0.828,0.92,15.111,4.935257,7.5996466,5.7,3.0,q1_q17_dr25_tce,1459.789,0.6426,281.775,248.395,231.779,212.143,200.023,179.591,170.45,157.465,142.455,132.463,124.511,117.905,116.203,105.198
12019440,K00186.01,CONFIRMED,CANDIDATE,3.24325988,12.91,0.0433,563.17,16450.9,3.03318,89.27,5823.0,1.013,1.027,14.952,133.76108,1636.7843,1586.2,413.0,q1_q17_dr25_tce,1459.789,0.875,248.031,221.477,208.901,194.023,184.124,167.567,160.821,150.825,140.713,132.649,127.124,123.531,122.438,119.174
12056139,K03262.01,CONFIRMED,CANDIDATE,13.2274753,1.94,0.1176,133.34,229.8,6.356,85.35,6269.0,1.155,1.237,15.05,4.6357517,13.492519,16.4,104.0,q1_q17_dr25_tce,1459.789,0.8753,277.205,244.118,228.105,208.826,196.605,174.706,165.989,153.342,138.801,127.523,119.055,111.653,109.8,100.761
12156174,K03260.01,CONFIRMED,CANDIDATE,56.6746666,4.01,0.2836,17.59,883.1,5.516,89.44,5541.0,1.295,0.945,14.682,6.942529,18.09785,22.7,12.0,q1_q17_dr25_tce,1459.789,0.4115,237.447,208.295,195.933,179.76,169.006,150.964,143.809,133.289,121.922,113.767,107.149,102.592,101.483,94.283
12156347,K02588.01,CONFIRMED,CANDIDATE,5.77957133,1.5,0.0532,30.22,396.6,2.5213,82.13,4102.0,0.581,0.599,15.484,3.8096006,16.683186,18.9,233.0,q1_q17_dr25_tce,1459.789,0.8752,377.032,333.48,313.362,290.293,275.716,251.844,241.895,227.528,211.038,199.873,191.806,186.137,184.651,176.043
8939211,K05586.01,FALSE POSITIVE,FALSE POSITIVE,27.0779813,2.03,0.162,29.98,347.5,138.54,34.22,5906.0,0.85,0.773,14.17,5.7874575,21.385672,139.4,53.0,q1_q17_dr25_tce,1459.789,0.8751,133.258,117.755,111.241,103.221,97.811,88.847,84.842,79.077,73.65,69.275,65.72,63.31,62.583,59.403
12168895,K05959.01,CANDIDATE,CANDIDATE,251.48808,1.74,0.7757,1.55,305.0,6.8,89.95,5979.0,0.902,0.984,14.495,,,6.4,,q1_q16_tce,1459.789,0.8754,191.617,167.945,156.24,143.499,135.034,121.802,115.997,107.54,98.141,90.896,85.299,80.941,79.788,73.811
8934103,K04009.01,CONFIRMED,CANDIDATE,175.13892,3.06,0.6095,3.39,634.5,10.767,89.97,5497.0,1.241,0.981,15.245,8.638352,16.485638,17.9,8.0,q1_q17_dr25_tce,1459.789,0.875,244.005,212.97,198.783,182.061,170.587,151.202,143.797,132.096,119.146,108.983,101.674,95.506,93.753,85.037
12061096,K02642.01,FALSE POSITIVE,FALSE POSITIVE,15.05028313,2.46,0.1233,69.16,615.2,1.848,89.95,5887.0,0.989,1.102,15.612,6.962865,13.457208,13.4,86.0,q1_q17_dr24_tce,1459.789,0.8753,377.015,330.424,308.89,282.097,265.199,236.972,225.244,207.499,187.606,172.202,160.335,150.186,148.158,134.024
12164634,K03491.01,FALSE POSITIVE,FALSE POSITIVE,89.3313828,8.02,0.4317,22.89,2177.6,11.919,88.34,6860.0,1.467,1.35,13.68,1093.6282,2966.3462,169.5,16.0,q1_q17_dr25_tce,1459.789,0.8715,124.717,112.722,107.429,100.323,95.911,88.651,85.613,80.915,75.681,71.783,69.363,67.337,67.006,64.305
8934103,K04009.02,CANDIDATE,CANDIDATE,77.792718,2.17,0.3548,10.0,287.9,6.08,89.6,5497.0,1.241,0.981,15.245,3.9092917,8.293034,9.1,18.0,q1_q17_dr25_tce,1459.789,0.875,244.005,212.97,198.783,182.061,170.587,151.202,143.797,132.096,119.146,108.983,101.674,95.506,93.753,85.037
12164770,K02088.01,FALSE POSITIVE,FALSE POSITIVE,2.63009438,25.55,0.0389,1135.97,388.9,11.226,18.9,6338.0,1.091,1.137,14.651,4.1119833,29.88787,69.4,518.0,q1_q17_dr25_tce,1459.789,0.8751,215.926,194.203,184.994,172.318,164.125,151.771,146.788,138.386,130.507,125.321,124.022,122.747,122.665,122.567
12168993,K03105.01,CANDIDATE,CANDIDATE,4.21223579,1.04,0.0453,146.4,116.4,7.898,51.3,5116.0,0.7,0.698,15.277,3.4893212,10.938712,12.8,314.0,q1_q17_dr25_tce,1459.789,0.8752,331.23,290.99,271.351,249.866,236.13,211.778,201.891,186.054,169.896,158.361,149.44,141.652,139.535,128.063
12061222,K00484.01,CONFIRMED,CANDIDATE,17.20522898,2.22,0.1192,22.05,1080.6,3.6688,89.98,5211.0,0.689,0.766,14.472,10.468592,62.25205,75.7,78.0,q1_q17_dr25_tce,1459.789,0.8754,190.405,169.209,159.671,148.002,140.781,128.179,123.072,115.212,106.076,98.91,94.288,90.88,89.988,85.551
12020218,K01507.01,CONFIRMED,CANDIDATE,21.3588236,2.52,0.1539,53.89,640.1,5.823,89.81,6170.0,0.992,1.063,15.259,7.2193017,26.81022,33.2,64.0,q1_q17_dr25_tce,1459.789,0.8753,318.536,280.388,261.862,239.27,224.557,200.54,190.518,175.771,159.669,147.759,138.705,131.835,129.665,120.166
12061238,K01502.01,FALSE POSITIVE,FALSE POSITIVE,1.876406096,1.57,0.0281,476.68,433.8,1.531,88.11,5198.0,0.759,0.843,15.202,4.906174,31.572254,37.0,714.0,q1_q17_dr25_tce,1459.789,0.8753,297.928,261.338,243.815,222.726,208.545,186.713,177.995,165.29,151.351,140.21,131.694,124.432,122.491,112.687
12109267,K04457.01,CANDIDATE,CANDIDATE,79.334347,1.56,0.3653,14.73,164.9,10.886,89.13,6384.0,1.15,1.027,13.815,4.1664915,9.8131075,14.6,17.0,q1_q17_dr25_tce,1459.789,0.8751,125.354,110.733,104.267,96.613,92.318,84.464,81.505,76.854,72.132,68.658,66.415,64.913,64.609,62.96
